transaction_id,transaction_date,customer_id,product_id,branch_id,channel,quantity,unit_price,discount_percentage,gross_revenue,net_revenue,cost,gross_margin,payment_status,campaign_id,has_campaign,product_name,category,standard_price,cost_price,margin_percentage,active_status,customer_type,segment,acquisition_channel,customer_since,location_category,customer_attribute,attribute_type,campaign_name,campaign_start_date,campaign_end_date,offer_type,campaign_cost,transaction_year,transaction_month,transaction_year_month,discount_band,customer_tenure_days,margin_percentage_tx
TXN012202,12/5/2024,C00625,P0020,BR05,Direct Sales,2,51.01,17.7,102.02,83.96,64.46,19.5,Paid,CMP13,TRUE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Online,3/4/2022,Suburban,65+,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,1007,23.23
TXN034669,12/5/2024,C00398,P0099,BR07,Direct Sales,3,233.86,5,701.58,666.5,475.11,191.39,Paid,No Campaign,FALSE,Pro Cutlery Set,Home & Living,241.48,158.37,34.42,Active,Individual,Premium,Sales Team,1/11/2024,Urban,18-25,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,329,28.72
TXN010833,12/5/2024,C01883,P0020,BR01,Partner,3,50.33,0,150.99,150.99,96.69,54.3,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Online,8/17/2023,Urban,26-35,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,476,35.96
TXN014015,12/5/2024,C01896,P0010,BR04,Partner,2,19.57,5,39.14,37.18,23.64,13.54,Paid,No Campaign,FALSE,Plus Body Lotion,Beauty & Personal Care,19.94,11.82,40.72,Active,Individual,Budget,Walk-in,2/7/2022,Urban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,1032,36.42
TXN001242,12/5/2024,C01005,P0020,BR08,Direct Sales,5,51.56,10,257.8,232.02,161.15,70.87,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,SME,New,Online,2/14/2024,Urban,Small (1-10),business_size,No Campaign,,,No offer,,2024,12,2024-12,6-10%,295,30.54
TXN017148,12/5/2024,C01241,P0038,BR02,Online,4,69.25,21.18,277,218.33,128.4,89.93,Paid,CMP13,TRUE,Basic Wool Sweater,Apparel,70.33,32.1,54.36,Active,Individual,Standard,Sales Team,1/12/2024,Suburban,18-25,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,20%+,328,41.19
TXN046390,12/5/2024,C01828,P0020,BR02,Branch,2,51.14,10,102.28,92.05,64.46,27.59,Pending,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Walk-in,11/26/2022,Urban,56-65,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,740,29.97
TXN013797,12/5/2024,C00716,P0094,BR08,Branch,2,46.67,10.44,93.34,83.6,51.04,32.56,Paid,CMP13,TRUE,Lite Body Lotion,Beauty & Personal Care,46.88,25.52,45.56,Active,Individual,New,Referral,5/12/2022,Suburban,18-25,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,11-15%,938,38.95
TXN018396,12/5/2024,C00554,P0037,BR01,Online,2,441.98,29.32,883.96,624.78,474.12,150.66,Paid,CMP13,TRUE,Essential Tablet Sleeve,Electronics,447.2,237.06,46.99,Active,Individual,Standard,Walk-in,2/15/2024,Suburban,56-65,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,20%+,294,24.11
TXN004080,12/5/2024,C00236,P0090,BR05,Partner,6,44.3,16.07,265.8,223.09,192.6,30.49,Paid,CMP13,TRUE,Prime Sparkling Water Pack,Food & Beverage,46.54,32.1,31.03,Active,SME,Standard,Walk-in,3/28/2023,Other,Large (51-200),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,618,13.67
TXN013225,12/5/2024,C01112,P0086,BR03,Branch,3,28.49,5,85.47,81.2,60.87,20.33,Paid,No Campaign,FALSE,Basic Denim Jacket,Apparel,27.51,20.29,26.25,Active,Individual,Standard,Referral,12/14/2023,Suburban,18-25,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,357,25.04
TXN007908,12/5/2024,C01873,P0083,BR07,Branch,2,227.97,18.66,455.94,370.86,241.6,129.26,Partially Paid,CMP13,TRUE,Advanced Water Bottle,Sports & Outdoors,225.19,120.8,46.36,Active,Individual,New,Online,1/23/2024,Urban,26-35,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,317,34.85
TXN041532,12/5/2024,C00513,P0021,BR03,Branch,4,264.85,15,1059.4,900.49,619.4,281.09,Paid,No Campaign,FALSE,Basic Scented Candle,Home & Living,270.76,154.85,42.81,Active,Individual,Standard,Walk-in,1/5/2024,Urban,56-65,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,335,31.22
TXN017046,12/5/2024,C00531,P0083,BR08,Online,4,216.3,6.31,865.2,810.61,483.2,327.41,Overdue,CMP13,TRUE,Advanced Water Bottle,Sports & Outdoors,225.19,120.8,46.36,Active,SME,Standard,Online,1/9/2024,Suburban,Enterprise (200+),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,6-10%,331,40.39
TXN018523,12/5/2024,C00370,P0069,BR02,Direct Sales,5,36.92,0,184.6,184.6,111.5,73.1,Overdue,No Campaign,FALSE,Compact Cutlery Set,Home & Living,35.55,22.3,37.27,Active,Individual,Budget,Sales Team,1/10/2024,Urban,18-25,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,330,39.6
TXN013806,12/5/2024,C01969,P0037,BR07,Branch,2,436.91,15,873.82,742.75,474.12,268.63,Pending,No Campaign,FALSE,Essential Tablet Sleeve,Electronics,447.2,237.06,46.99,Active,Individual,Budget,Referral,2/2/2024,Urban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,307,36.17
TXN005931,12/5/2024,C01596,P0078,BR05,Online,3,17.87,5,53.61,50.93,26.85,24.08,Paid,No Campaign,FALSE,Prime Fruit Preserve Jar,Food & Beverage,18.19,8.95,50.8,Active,Individual,Standard,Walk-in,1/11/2024,Suburban,18-25,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,329,47.28
TXN013959,12/5/2024,C01542,P0032,BR01,Branch,1,14.33,17.28,14.33,11.85,8.32,3.53,Paid,CMP13,TRUE,Essential Denim Jacket,Apparel,13.91,8.32,40.19,Active,Individual,New,Referral,1/4/2024,Urban,26-35,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,336,29.79
TXN005009,12/5/2024,C00454,P0029,BR05,Direct Sales,5,112.16,15,560.8,476.68,541.6,-64.92,Paid,No Campaign,FALSE,Lite Cycling Gloves,Sports & Outdoors,114.03,108.32,5.01,Active,Individual,Premium,Walk-in,7/19/2023,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,505,-13.62
TXN023410,12/5/2024,C01293,P0069,BR02,Online,4,36.39,5,145.56,138.28,89.2,49.08,Paid,No Campaign,FALSE,Compact Cutlery Set,Home & Living,35.55,22.3,37.27,Active,SME,Standard,Referral,2/4/2024,Urban,Large (51-200),business_size,No Campaign,,,No offer,,2024,12,2024-12,1-5%,305,35.49
TXN011517,12/5/2024,C00915,P0042,BR08,Online,4,34.91,0,139.64,139.64,77.76,61.88,Overdue,No Campaign,FALSE,Basic Granola Mix,Food & Beverage,34.63,19.44,43.86,Active,SME,New,Walk-in,1/18/2024,Urban,Small (1-10),business_size,No Campaign,,,No offer,,2024,12,2024-12,0%,322,44.31
TXN043531,12/5/2024,C00050,P0002,BR02,Online,6,20.5,0,123,123,120.48,2.52,Paid,No Campaign,FALSE,Advanced Baseball Cap,Apparel,21.37,20.08,6.04,Active,Individual,Budget,Referral,1/22/2024,Suburban,46-55,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,318,2.05
TXN029736,12/5/2024,C00599,P0096,BR04,Branch,4,35.69,14.73,142.76,121.73,100.92,20.81,Paid,CMP13,TRUE,Advanced Granola Mix,Food & Beverage,34.52,25.23,26.91,Active,Individual,Standard,Referral,2/23/2023,Urban,26-35,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,11-15%,651,17.1
TXN023675,12/5/2024,C00076,P0005,BR01,Branch,1,197.41,5,197.41,187.54,93.15,94.39,Paid,No Campaign,FALSE,Basic Sports Towel,Sports & Outdoors,198.56,93.15,53.09,Active,Individual,Standard,Sales Team,10/17/2022,Suburban,46-55,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,780,50.33
TXN017736,12/5/2024,C01371,P0011,BR01,Online,4,157.85,15,631.4,536.69,444.04,92.65,Paid,No Campaign,FALSE,Compact Football,Sports & Outdoors,158.63,111.01,30.02,Active,Individual,New,Sales Team,1/2/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,338,17.26
TXN035865,12/5/2024,C00087,P0010,BR06,Dealer,6,19.49,5,116.94,111.09,70.92,40.17,Paid,No Campaign,FALSE,Plus Body Lotion,Beauty & Personal Care,19.94,11.82,40.72,Active,Corporate,New,Walk-in,1/13/2024,Suburban,Enterprise (200+),business_size,No Campaign,,,No offer,,2024,12,2024-12,1-5%,327,36.16
TXN030380,12/5/2024,C00809,P0075,BR04,Direct Sales,6,374.54,10,2247.24,2022.52,1624.86,397.66,Paid,No Campaign,FALSE,Advanced Cutlery Set,Home & Living,392.13,270.81,30.94,Active,Individual,Premium,Online,2/16/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,293,19.66
TXN030704,12/5/2024,C01374,P0086,BR05,Online,4,26.48,5,105.92,100.62,81.16,19.46,Paid,No Campaign,FALSE,Basic Denim Jacket,Apparel,27.51,20.29,26.25,Active,Individual,Budget,Online,10/30/2022,Urban,56-65,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,767,19.34
TXN018338,12/5/2024,C01925,P0043,BR06,Branch,3,305.38,15,916.14,778.72,690.42,88.3,Paid,No Campaign,FALSE,Essential USB-C Hub,Electronics,312.74,230.14,26.41,Active,Individual,Premium,Sales Team,1/7/2024,Urban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,333,11.34
TXN001184,12/5/2024,C01077,P0023,BR06,Branch,2,63.77,5.79,127.54,120.16,77.84,42.32,Paid,CMP13,TRUE,Lite Trekking Pole,Sports & Outdoors,64.83,38.92,39.97,Active,Individual,New,Online,7/20/2024,Suburban,18-25,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,6-10%,138,35.22
TXN016438,12/5/2024,C00786,P0090,BR02,Online,2,47.59,17.49,95.18,78.53,64.2,14.33,Paid,CMP13,TRUE,Prime Sparkling Water Pack,Food & Beverage,46.54,32.1,31.03,Active,Individual,New,Referral,8/16/2022,Urban,46-55,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,842,18.25
TXN017649,12/5/2024,C00706,P0060,BR01,Online,1,29.21,15.7,29.21,24.62,20.32,4.3,Paid,CMP13,TRUE,Pro Spice Set,Food & Beverage,29.64,20.32,31.44,Active,Individual,Standard,Online,1/14/2024,Urban,26-35,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,326,17.47
TXN030007,12/5/2024,C00472,P0042,BR03,Online,2,35.29,0,70.58,70.58,38.88,31.7,Paid,No Campaign,FALSE,Basic Granola Mix,Food & Beverage,34.63,19.44,43.86,Active,Individual,New,Walk-in,3/8/2022,Urban,26-35,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,1003,44.91
TXN011111,12/5/2024,C01240,P0020,BR07,Partner,5,47.72,0,238.6,238.6,161.15,77.45,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Premium,Online,1/19/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,321,32.46
TXN017274,12/5/2024,C00897,P0096,BR01,Branch,4,35.59,10,142.36,128.12,100.92,27.2,Overdue,No Campaign,FALSE,Advanced Granola Mix,Food & Beverage,34.52,25.23,26.91,Active,Individual,Standard,Online,1/24/2024,Urban,18-25,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,316,21.23
TXN018590,12/5/2024,C00207,P0006,BR01,Online,4,47.77,8,191.08,175.79,102.84,72.95,Paid,CMP13,TRUE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,Corporate,Standard,Walk-in,3/9/2024,Urban,Small (1-10),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,6-10%,271,41.5
TXN048009,12/5/2024,C00008,P0093,BR04,Online,3,136.36,0,409.08,409.08,309.63,99.45,Paid,No Campaign,FALSE,Advanced Table Lamp,Home & Living,143.45,103.21,28.05,Active,Individual,Premium,Online,2/4/2024,Suburban,46-55,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,305,24.31
TXN017712,12/5/2024,C01523,P0006,BR04,Branch,3,48.21,17.2,144.63,119.75,77.13,42.62,Paid,CMP13,TRUE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,Individual,Standard,Walk-in,1/17/2023,Urban,56-65,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,688,35.59
TXN030976,12/6/2024,C01365,P0090,BR04,Direct Sales,5,48.52,10,242.6,218.34,160.5,57.84,Paid,No Campaign,FALSE,Prime Sparkling Water Pack,Food & Beverage,46.54,32.1,31.03,Active,Individual,Premium,Sales Team,2/6/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,304,26.49
TXN012571,12/6/2024,C01080,P0082,BR01,Online,5,105.68,15.59,528.4,446.02,331.2,114.82,Paid,CMP13,TRUE,Basic Hair Serum,Beauty & Personal Care,102.58,66.24,35.43,Active,Individual,Budget,Online,4/25/2022,Suburban,18-25,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,956,25.74
TXN049460,12/6/2024,C00800,P0051,BR08,Online,1,304.43,10,304.43,273.99,233.07,40.92,Paid,No Campaign,FALSE,Prime Scented Candle,Home & Living,314.3,233.07,25.84,Active,Individual,Budget,Online,1/9/2022,Urban,56-65,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,1062,14.93
TXN006928,12/6/2024,C01290,P0011,BR05,Online,4,163.54,9,654.16,595.29,444.04,151.25,Paid,CMP13,TRUE,Compact Football,Sports & Outdoors,158.63,111.01,30.02,Active,Corporate,Standard,Online,3/6/2023,Urban,Medium (11-50),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,6-10%,641,25.41
TXN049624,12/6/2024,C01570,P0029,BR02,Dealer,3,111.5,12.19,334.5,293.72,324.96,-31.24,Pending,CMP13,TRUE,Lite Cycling Gloves,Sports & Outdoors,114.03,108.32,5.01,Active,Corporate,Premium,Online,1/14/2024,Urban,Enterprise (200+),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,11-15%,327,-10.64
TXN032443,12/6/2024,C01262,P0051,BR03,Branch,4,311.02,10,1244.08,1119.67,932.28,187.39,Paid,No Campaign,FALSE,Prime Scented Candle,Home & Living,314.3,233.07,25.84,Active,Individual,Standard,Online,1/6/2024,Other,26-35,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,335,16.74
TXN042411,12/6/2024,C00677,P0060,BR05,Online,7,31.04,15,217.28,184.69,142.24,42.45,Paid,No Campaign,FALSE,Pro Spice Set,Food & Beverage,29.64,20.32,31.44,Active,Individual,New,Online,1/29/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,312,22.98
TXN049579,12/6/2024,C00703,P0038,BR08,Branch,4,70.06,16.5,280.24,234,128.4,105.6,Paid,CMP13,TRUE,Basic Wool Sweater,Apparel,70.33,32.1,54.36,Active,Individual,Standard,Referral,3/5/2024,Urban,65+,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,276,45.13
TXN041504,12/6/2024,C00821,P0016,BR08,Branch,3,81.12,0,243.36,243.36,145.23,98.13,Paid,No Campaign,FALSE,Everyday Hand Cream,Beauty & Personal Care,81.87,48.41,40.87,Active,Individual,New,Referral,3/4/2023,Urban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,643,40.32
TXN013835,12/6/2024,C01353,P0006,BR05,Online,2,45.73,10,91.46,82.31,51.42,30.89,Paid,No Campaign,FALSE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,Individual,Budget,Online,2/4/2024,Other,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,306,37.53
TXN010902,12/6/2024,C01900,P0088,BR04,Branch,2,75.88,19.77,151.76,121.76,69.72,52.04,Paid,CMP13,TRUE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Individual,Budget,Online,3/4/2024,Urban,18-25,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,277,42.74
TXN034763,12/6/2024,C01335,P0079,BR03,Direct Sales,3,236.08,10.6,708.24,633.17,403.41,229.76,Paid,CMP13,TRUE,Classic Laptop Stand,Electronics,240.01,134.47,43.97,Active,Individual,Premium,Referral,7/6/2022,Suburban,26-35,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,11-15%,884,36.29
TXN017999,12/6/2024,C00120,P0046,BR01,Online,1,103.43,21.68,103.43,81.01,77.15,3.86,Paid,CMP13,TRUE,Prime Shampoo,Beauty & Personal Care,107.44,77.15,28.19,Active,Individual,Standard,Referral,1/16/2024,Urban,46-55,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,20%+,325,4.76
TXN040339,12/6/2024,C01295,P0059,BR07,Dealer,1,354.61,5,354.61,336.88,212.87,124.01,Paid,No Campaign,FALSE,Deluxe Water Bottle,Sports & Outdoors,338.52,212.87,37.12,Active,SME,New,Walk-in,2/2/2024,Urban,Large (51-200),business_size,No Campaign,,,No offer,,2024,12,2024-12,1-5%,308,36.81
TXN035358,12/6/2024,C01668,P0079,BR04,Online,3,232.92,12.68,698.76,610.16,403.41,206.75,Paid,CMP13,TRUE,Classic Laptop Stand,Electronics,240.01,134.47,43.97,Active,Individual,Standard,Referral,7/5/2022,Suburban,18-25,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,11-15%,885,33.88
TXN002331,12/6/2024,C01996,P0011,BR02,Branch,4,155.23,5,620.92,589.87,444.04,145.83,Pending,No Campaign,FALSE,Compact Football,Sports & Outdoors,158.63,111.01,30.02,Active,Corporate,Premium,Walk-in,12/11/2023,Urban,Enterprise (200+),business_size,No Campaign,,,No offer,,2024,12,2024-12,1-5%,361,24.72
TXN040764,12/6/2024,C00653,P0044,BR07,Online,4,44.67,33.03,178.68,119.66,129.64,-9.98,Paid,CMP13,TRUE,Lite Denim Jacket,Apparel,44.35,32.41,26.92,Active,Individual,Budget,Online,3/17/2024,Urban,56-65,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,20%+,264,-8.34
TXN030462,12/6/2024,C00899,P0018,BR02,Online,2,4.97,13.32,9.94,8.62,5.54,3.08,Paid,CMP13,TRUE,Plus Cookie Box,Food & Beverage,4.76,2.77,41.81,Active,Individual,Standard,Online,1/21/2024,Urban,56-65,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,11-15%,320,35.73
TXN047398,12/6/2024,C01954,P0020,BR04,Online,2,48.16,10,96.32,86.69,64.46,22.23,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Walk-in,11/29/2023,Urban,18-25,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,373,25.64
TXN022532,12/6/2024,C01107,P0006,BR05,Branch,3,46,10,138,124.2,77.13,47.07,Paid,No Campaign,FALSE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,SME,Premium,Online,1/7/2024,Urban,Enterprise (200+),business_size,No Campaign,,,No offer,,2024,12,2024-12,6-10%,334,37.9
TXN024474,12/6/2024,C01309,P0088,BR02,Branch,3,71.09,15,213.27,181.28,104.58,76.7,Paid,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Individual,Budget,Walk-in,6/4/2023,Suburban,26-35,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,551,42.31
TXN040040,12/6/2024,C01648,P0060,BR01,Dealer,3,28.79,5,86.37,82.05,60.96,21.09,Paid,No Campaign,FALSE,Pro Spice Set,Food & Beverage,29.64,20.32,31.44,Active,Individual,Standard,Online,1/27/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,314,25.7
TXN030690,12/6/2024,C00174,P0090,BR04,Partner,2,48.52,24.02,97.04,73.73,64.2,9.53,Paid,CMP13,TRUE,Prime Sparkling Water Pack,Food & Beverage,46.54,32.1,31.03,Active,Individual,Standard,Sales Team,11/12/2023,Urban,65+,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,20%+,390,12.93
TXN013734,12/6/2024,C00833,P0029,BR01,Online,4,117.06,19.17,468.24,378.48,433.28,-54.8,Paid,CMP13,TRUE,Lite Cycling Gloves,Sports & Outdoors,114.03,108.32,5.01,Active,SME,New,Referral,5/26/2023,Suburban,Medium (11-50),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,16-20%,560,-14.48
TXN012351,12/6/2024,C01441,P0032,BR08,Direct Sales,6,13.23,15,79.38,67.47,49.92,17.55,Paid,No Campaign,FALSE,Essential Denim Jacket,Apparel,13.91,8.32,40.19,Active,Individual,Budget,Online,5/14/2022,Urban,65+,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,937,26.01
TXN014899,12/6/2024,C01372,P0019,BR02,Branch,6,779.24,15,4675.44,3974.12,2415.48,1558.64,Paid,No Campaign,FALSE,Pro Webcam,Electronics,773.93,402.58,47.98,Active,Individual,Premium,Walk-in,10/28/2022,Suburban,46-55,age_band,No Campaign,,,No offer,,2024,12,2024-12,11-15%,770,39.22
TXN030336,12/6/2024,C00253,P0075,BR02,Branch,4,386.34,9.73,1545.36,1395,1083.24,311.76,Paid,CMP13,TRUE,Advanced Cutlery Set,Home & Living,392.13,270.81,30.94,Active,Individual,Standard,Sales Team,3/4/2024,Urban,26-35,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,6-10%,277,22.35
TXN014935,12/6/2024,C01818,P0021,BR02,Branch,4,273.88,10,1095.52,985.97,619.4,366.57,Paid,No Campaign,FALSE,Basic Scented Candle,Home & Living,270.76,154.85,42.81,Active,Corporate,Budget,Online,4/14/2023,Suburban,Large (51-200),business_size,No Campaign,,,No offer,,2024,12,2024-12,6-10%,602,37.18
TXN017163,12/6/2024,C00532,P0071,BR06,Online,4,25.3,0,101.2,101.2,50,51.2,Pending,No Campaign,FALSE,Plus Sports Towel,Sports & Outdoors,24.78,12.5,49.56,Active,SME,Budget,Walk-in,3/16/2022,Suburban,Enterprise (200+),business_size,No Campaign,,,No offer,,2024,12,2024-12,0%,996,50.59
TXN002200,12/6/2024,C01962,P0037,BR05,Direct Sales,1,450.21,5,450.21,427.7,237.06,190.64,Paid,No Campaign,FALSE,Essential Tablet Sleeve,Electronics,447.2,237.06,46.99,Active,Individual,Standard,Sales Team,1/2/2024,Suburban,36-45,age_band,No Campaign,,,No offer,,2024,12,2024-12,1-5%,339,44.57
TXN020384,12/6/2024,C01819,P0053,BR01,Partner,4,52.79,5.06,211.16,200.48,123.8,76.68,Paid,CMP13,TRUE,Compact Trekking Pole,Sports & Outdoors,51.42,30.95,39.81,Active,SME,Premium,Online,1/21/2023,Suburban,Enterprise (200+),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,6-10%,685,38.25
TXN007221,12/6/2024,C00906,P0071,BR07,Online,4,25.96,10,103.84,93.46,50,43.46,Paid,No Campaign,FALSE,Plus Sports Towel,Sports & Outdoors,24.78,12.5,49.56,Active,Individual,Standard,Walk-in,1/7/2024,Urban,18-25,age_band,No Campaign,,,No offer,,2024,12,2024-12,6-10%,334,46.5
TXN047011,12/6/2024,C01980,P0020,BR08,Branch,2,48.39,10,96.78,87.1,64.46,22.64,Paid,No Campaign,FALSE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Corporate,Standard,Walk-in,1/5/2024,Urban,Large (51-200),business_size,No Campaign,,,No offer,,2024,12,2024-12,6-10%,336,25.99
TXN015056,12/6/2024,C01927,P0081,BR06,Online,3,381.05,11.18,1143.15,1015.35,655.71,359.64,Paid,CMP13,TRUE,Essential Cushion Cover,Home & Living,367.79,218.57,40.57,Active,SME,Standard,Sales Team,2/16/2024,Suburban,Enterprise (200+),business_size,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,11-15%,294,35.42
TXN003821,12/6/2024,C01018,P0006,BR01,Dealer,2,48.32,24.85,96.64,72.62,51.42,21.2,Paid,CMP13,TRUE,Smart Herbal Tea Box,Food & Beverage,46.21,25.71,44.36,Active,Individual,Standard,Online,1/25/2024,Urban,46-55,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,20%+,316,29.19
TXN003818,12/6/2024,C01416,P0088,BR08,Online,5,72.84,0,364.2,364.2,174.3,189.9,Paid,No Campaign,FALSE,Signature Lip Balm Set,Beauty & Personal Care,72.86,34.86,52.15,Active,Corporate,Budget,Online,3/3/2024,Suburban,Small (1-10),business_size,No Campaign,,,No offer,,2024,12,2024-12,0%,278,52.14
TXN039364,12/6/2024,C01146,P0078,BR08,Online,3,18.25,0,54.75,54.75,26.85,27.9,Paid,No Campaign,FALSE,Prime Fruit Preserve Jar,Food & Beverage,18.19,8.95,50.8,Active,Individual,Standard,Online,1/16/2024,Urban,26-35,age_band,No Campaign,,,No offer,,2024,12,2024-12,0%,325,50.96
TXN030275,12/6/2024,C00603,P0020,BR02,Online,8,49.94,20.62,399.52,317.14,257.84,59.3,Pending,CMP13,TRUE,Everyday Denim Jacket,Apparel,49.69,32.23,35.14,Active,Individual,Standard,Walk-in,7/3/2023,Urban,46-55,age_band,Monsoon Offer,12/2/2024,12/16/2024,Cashback,25017.7,2024,12,2024-12,20%+,522,18.7
